id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
10,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,372323.648,372347.64,23.992000000027474,714.0,163.45,157.105,91.11500000000001,6.344999999999999,101.12462307489257,6.956930478767543,196.59759714199444,19.04467270261977,805.115,103.82849900275049,196.89340028623977,91.33565705681434
11,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,373163.52,373187.521,24.00099999998929,832.72,153.115,153.93,93.96000000000004,0.8149999999999977,104.0887808591433,7.4586374873535375,273.95497035477183,13.906510555630328,926.6800000000001,105.00945476057892,274.3077046273359,93.96353454931337
12,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,373963.275,373987.24,23.964999999967404,949.665,141.255,144.99,106.6550000000002,3.7350000000000136,117.07929021430346,13.510879766177425,223.2464333632762,31.07187877857088,1056.3200000000002,118.95962017031707,223.6045247232408,106.72037879430546
13,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,374363.409,374375.408,11.99900000001071,1098.68,171.35000000000002,164.425,5.585000000000036,6.925000000000011,12.244861123526036,15.488463819571232,14.60055392282539,23.610805667991958,1093.095,21.45746338444302,27.760517270847334,8.89650774180524
14,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,374463.41,374483.413,20.003000000026077,1090.8899999999999,147.19,172.1,7.070000000000164,24.909999999999997,10.824579603340412,32.76083099461549,22.690050015201642,47.86732711347032,1097.96,35.18574955902049,48.40089006094011,25.89387958572454
15,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,374991.391,375047.403,56.01199999998789,1085.205,157.225,148.805,5.475000000000136,8.419999999999987,6.741755424848251,5.612427189329646,13.676379175077786,21.92823295651427,1090.68,10.22534342812779,22.032110397496353,10.04350660874982
16,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,375623.307,375651.307,28.0,1093.745,188.57999999999998,171.245,88.69500000000016,17.33499999999998,84.45114474601935,16.28704004196749,235.0886486357608,27.096523496414203,1182.44,89.18558795234381,236.2257713007562,90.37314451760561
17,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,376811.285,376855.265,43.98000000003958,1208.775,178.61,181.7,118.21499999999992,3.089999999999975,70.72580526342487,7.537041675172602,236.05490894997496,13.09770720229896,1326.99,72.85683617189132,236.1837219194533,118.25537757328408
18,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,377119.192,377187.215,68.0230000000447,1329.46,203.48000000000002,172.265,998.875,31.215000000000032,386.3048693048308,17.41723159810088,672.0129248611763,38.65241121181377,330.58500000000004,386.857227471392,672.0204874753133,999.3626177969636
19,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,377583.145,377663.129,79.98399999999674,338.135,222.28500000000003,231.94,980.7349999999999,9.654999999999973,324.0028314318061,15.003524740837197,707.4158476947189,39.97420560820031,1318.87,325.7340914586215,707.4446269628063,980.7825239317837
20,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,377767.127,377783.127,16.0,1330.935,184.14499999999998,215.425,6.009999999999991,31.28000000000003,10.078985985013155,51.430780034456426,25.25501219083226,134.36455704654017,1336.945,53.45194422588985,134.66632402655182,31.852134936295897
21,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,378095.215,378195.429,100.21399999997811,1326.335,228.925,167.69,1001.2650000000001,61.235000000000014,263.25494340876065,20.29371729787978,623.6911308061332,77.45164458830833,325.07,265.69732730815224,623.699934414483,1003.1357462726568
22,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,378783.002,378807.007,24.005000000004657,335.775,208.075,214.79,109.47500000000002,6.715000000000003,123.67530921503926,7.468708474895572,250.84320458501256,12.558598184990128,445.25,124.34603535230264,251.15738427299027,109.68074967832781
23,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,379363.05,379387.047,23.99700000003213,467.77,240.48999999999998,236.29500000000002,99.255,4.194999999999965,108.81006957014296,11.461829866565497,222.82286797536852,25.32711222973601,368.515,111.42685621214257,223.0368057281786,99.34361101751838
24,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,379602.993,379650.981,47.98800000001211,328.76,222.095,225.69,136.005,3.594999999999999,75.18474334234462,17.160882166359002,331.8352574143516,34.857178284222236,464.765,79.68497167227473,332.0935142246213,136.05250475459832
25,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,380122.863,380146.871,24.007999999972526,474.42,245.105,243.375,118.69999999999999,1.7299999999999898,130.06459640325218,5.851697287485384,265.3086056319263,19.758422798898085,593.12,130.5970973404573,265.33021445111706,118.71260632300175
26,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,381282.66,381310.625,27.96500000002561,589.545,225.41,237.57999999999998,100.95000000000005,12.169999999999987,94.9659351222838,20.76174530112231,229.85142900553964,66.34445343735332,690.495,97.99507333179645,239.2347506483742,101.68092938206263
27,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,381562.762,381594.778,32.01600000000326,700.14,222.935,227.96,19.875,5.025000000000006,20.299911117826678,15.846338227361665,44.07558115224638,46.86933536398507,720.015,29.615573808221335,46.993818372391075,20.50039633763211
